epoch,train_loss,train_acc,val_loss,val_acc,lr
38,1.127655000206396,0.6417174354511169,1.1332637532093035,0.6859205776173285,0.0001
39,1.0791811699240597,0.657770041582052,1.1038612084268233,0.7017148014440433,0.0001
40,1.0490647026077136,0.6642491055023693,1.096121379614737,0.7084837545126353,0.0001
41,1.0208458303137151,0.67295232569384,1.1100975068467618,0.7017148014440433,0.0001
42,1.0248420155206301,0.6731457305869839,1.1010092974569823,0.7003610108303249,0.0001
43,0.9999855254146257,0.6810753312058795,1.1279380631360767,0.6904332129963899,0.0001
44,1.0098626660189376,0.6774973406827193,1.1045197239851694,0.6935920577617328,0.0001
45,0.989949460371287,0.6783676627018663,1.1126238860808555,0.6976534296028881,0.0001
46,0.9805073551232021,0.6880379073590562,1.0858741843743445,0.7044223826714802,1e-05
47,0.9691778652996081,0.6862005608741901,1.0877372474016265,0.7044223826714802,1e-05
48,0.9455832784370232,0.6973213422299585,1.0768905258350854,0.7075812274368231,1e-05
49,0.9392870728576014,0.6932598394739387,1.0777928837800284,0.7107400722021661,1e-05
50,0.9519687710365374,0.6928730296876511,1.0752901157317178,0.7089350180505415,1e-05
51,0.9381644900273267,0.6959675079779518,1.0750240939618878,0.7075812274368231,1e-05
52,0.9495014035716738,0.691132385649357,1.0721459810484186,0.7138989169675091,1e-05
53,0.955007389716652,0.6960642104245237,1.0661943961566966,0.7143501805054152,1e-05
54,0.9453742462100932,0.6951938884053767,1.0853987252238855,0.7075812274368231,1e-05
55,0.9486371935157455,0.6927763272410792,1.0711554525561282,0.7111913357400722,1e-05
56,0.9355217343821838,0.7000290107339716,1.074117560248943,0.7120938628158845,1e-05
57,0.9421626781312932,0.6933565419205105,1.0728867475736872,0.7111913357400722,1e-05
58,0.9389706681976119,0.6990619862682526,1.0748314074230538,0.7129963898916968,1e-05
59,0.9458485266858219,0.6908422783096413,1.0723879203899673,0.7125451263537906,1.0000000000000002e-06
60,0.9229225296483557,0.7016729523256938,1.075218333233995,0.7107400722021661,1.0000000000000002e-06
61,0.9291290273381414,0.6992553911613963,1.0760353295811678,0.7116425992779783,1.0000000000000002e-06
62,0.9190322037430684,0.7000290107339716,1.0743263409025832,0.7116425992779783,1.0000000000000002e-06
63,0.9095398664774211,0.7011894400928343,1.070795761979444,0.7134476534296029,1.0000000000000002e-06
64,0.905455413754403,0.7056377526351417,1.0744670681144357,0.7111913357400722,1.0000000000000002e-06
65,0.9022824996537483,0.7072816942268639,1.077917908072902,0.7129963898916968,1.0000000000000002e-07
66,0.9203876629925687,0.7022531670051252,1.0724499135241181,0.7120938628158845,1.0000000000000002e-07
67,0.926833348628827,0.7002224156271154,1.0739260111474818,0.7120938628158845,1.0000000000000002e-07
68,0.9169438184662168,0.7002224156271154,1.0728714651149103,0.7129963898916968,1.0000000000000002e-07
69,1.1792780654756165,0.630209844309061,1.2563789028553325,0.6601985559566786,0.001
70,1.1910322293496527,0.6238274828353157,1.3695395913795443,0.6137184115523465,0.001
71,1.1420224178760752,0.637849337588241,1.3137203704579212,0.6484657039711191,0.001
72,1.141532941328443,0.637849337588241,1.3528131173405837,0.6416967509025271,0.001
73,1.1238054811360816,0.6479063920317184,1.3919263040976404,0.6263537906137184,0.001
74,1.0973838229391955,0.6552557779711826,1.1654876302726003,0.6827617328519856,0.001
75,1.0970805469097384,0.6543854559520356,1.150694931457189,0.6908844765342961,0.001
76,1.0607928918196723,0.6583502562614835,1.4976381179658085,0.6209386281588448,0.001
77,1.0258017459882665,0.6730490281404119,1.3916228768627565,0.6168772563176895,0.001
78,1.0170428506318887,0.6754665893047094,1.322542821887598,0.6642599277978339,0.001
79,0.9824760299611514,0.6806885214195919,1.3647241476210445,0.6665162454873647,0.001
80,0.9936607128680877,0.6791412822744416,1.2140074107621122,0.6768953068592057,0.001
81,0.9868419323238664,0.681558843438739,1.3371122378304547,0.6538808664259927,0.001
82,0.9694511258513379,0.6892950391644909,1.2380858423047116,0.674187725631769,0.001
83,0.9332637574234411,0.6989652838216807,1.1500900751416865,0.6908844765342961,0.001
84,0.9317580324378538,0.6990619862682526,1.2927774797708118,0.6782490974729242,0.001
85,0.9141399991684063,0.7062179673145731,1.1712197220282434,0.7003610108303249,0.001
86,0.9067063321805349,0.7032201914708442,1.2332135159186077,0.6868231046931408,0.001
87,0.8543104888069227,0.7247848370563775,1.1787131207083967,0.6958483754512635,0.001
88,0.8706651488328946,0.7136640557006092,1.2862410325866314,0.6692238267148014,0.001
89,0.852409047478,0.72439802727009,1.1875588885283213,0.6944945848375451,0.001
90,0.8425739169893153,0.7240112174838024,1.2451083307231807,0.700812274368231,0.001
91,0.8219732077713573,0.7285562324726815,1.1345802820976891,0.7053249097472925,0.001
92,0.8150101814794767,0.7345517841601392,1.2668478385636093,0.6705776173285198,0.001
93,0.8004914263198321,0.7354221061792864,1.1313628156262614,0.7093862815884476,0.001
94,0.8035202708238329,0.7390967991490185,1.3804201692450349,0.6534296028880866,0.001
95,0.8153753632353741,0.733874867034136,1.1727439087650837,0.7003610108303249,0.001
96,0.7667369673416031,0.7474132095542018,1.2719379048054829,0.6832129963898917,0.001
97,0.7557082206987802,0.7487670438062083,1.3076002623630345,0.6949458483754513,0.001
98,0.7697747977256498,0.7516681172033652,1.0927305428129672,0.7188628158844765,0.001
99,0.739284430187314,0.7536021661348032,1.130784899319122,0.7206678700361011,0.001
100,0.7318035855524753,0.7563098346388164,1.1561809201533184,0.7148014440433214,0.001
101,0.7300475194968103,0.7580504786771105,1.3192929076804152,0.6953971119133574,0.001
102,0.7278964368140325,0.7565032395319602,1.1744441319028394,0.7107400722021661,0.001
103,0.6837057243110756,0.7719756309834639,1.194698328575933,0.7166064981949458,0.001
104,0.6886657717010982,0.7683009380137318,1.490857448388523,0.6647111913357401,0.001
105,0.6962168285065354,0.7707184991780293,1.2604677431850226,0.6868231046931408,0.001
106,0.8108493726357952,0.7367759404312929,1.1689600268856282,0.6958483754512635,0.001
107,0.7849877710073118,0.7457692679624794,1.1206526803626051,0.7260830324909747,0.001
108,0.7436587508775409,0.7598878251619766,1.1943383668734278,0.7012635379061372,0.001
109,0.7216377221411725,0.7645295425974277,1.143893928734404,0.717057761732852,0.001
110,0.7436925108999247,0.7618218740934145,1.4997851874423802,0.6556859205776173,0.001
111,0.7079221675536835,0.7687844502465913,0.9948922776573401,0.7639891696750902,0.001
112,0.712078534857054,0.7629823034522774,1.0830575193308751,0.7450361010830325,0.001
113,0.6995008097731529,0.7688811526931632,1.1291896066080362,0.7373646209386282,0.001
114,0.6913491131177828,0.7728459530026109,1.2214911676916405,0.6999097472924187,0.001
115,0.6943077825390962,0.776520645972343,1.1624562045297038,0.7382671480144405,0.001
116,0.6802633367554499,0.7776810753312059,1.0684038118765242,0.7504512635379061,0.001
117,0.6531586871365263,0.7837733294652355,1.0717083912894183,0.7423285198555957,0.001
118,0.6678075116718891,0.7789382071366405,1.426790739224706,0.6890794223826715,0.001
119,0.6510529419708593,0.7849337588240982,1.0459384776194602,0.7409747292418772,0.001
120,0.644434300050919,0.7887051542404023,0.9837209537141159,0.7549638989169675,0.001
121,0.6330660394434425,0.7906392031718402,1.118709268552732,0.733754512635379,0.001
122,0.6281214111225482,0.7973116719853012,1.0658613542357076,0.726985559566787,0.001
123,0.6346089971064368,0.7885117493472585,1.0208810159015311,0.7549638989169675,0.001
124,0.6260000000192746,0.7924765496567063,1.1098460264584649,0.726985559566787,0.001
125,0.6243815044348757,0.7959578377332946,0.9899861532858563,0.7712093862815884,0.001
126,0.5962660507184718,0.7982786964510202,1.0988513657332328,0.7463898916967509,0.001
127,0.5924085970139805,0.8028237114398994,0.9917389533149636,0.7486462093862816,0.001
128,0.5846523068742242,0.8082390484479257,1.1957603116328106,0.7346570397111913,0.001
129,0.5978102320836713,0.8034039261193309,1.0407600256510159,0.75,0.001
130,0.5922944524131168,0.8077555362150662,1.1191460987290751,0.7472924187725631,0.001
131,0.5830193181158253,0.8045643554781936,1.0528321068209432,0.7518050541516246,0.001
132,0.5899448911971481,0.8050478677110531,1.3601331861440886,0.7044223826714802,0.001
133,0.5596519632030993,0.8113335267382265,1.2627657957455742,0.7224729241877257,0.001
134,0.5558365195479502,0.8180059955516874,1.1172900384944269,0.7333032490974729,0.001
135,0.5877061443187757,0.8103665022725075,0.954011690530536,0.7757220216606499,0.001
136,0.5436785034003173,0.8190697224639784,1.0308353117657052,0.7630866425992779,0.001
137,0.541141455068128,0.8189730200174065,1.0626381222521786,0.7540613718411552,0.001
138,0.5447990614335457,0.8172323759791122,1.3786386191199402,0.7021660649819494,0.001
139,0.5385019660756869,0.8151049221545306,1.0827159059607165,0.7495487364620939,0.001
140,0.5638768698189063,0.8102697998259356,0.9905204635234516,0.75,0.001
141,0.5197837020117152,0.8304806111594624,1.0559230526431804,0.7576714801444043,0.001
142,0.5047246432952246,0.8301905038197467,1.1052575718194568,0.7657942238267148,0.001
143,0.5242049555784959,0.8257421912774393,0.9799834175660722,0.7635379061371841,0.001
144,0.5132448709733873,0.829900396480031,1.151898669421888,0.7554151624548736,0.001
145,0.5065047082236076,0.8300938013731748,1.1086817398828719,0.740072202166065,0.001
146,0.4917396173787502,0.8281597524417368,1.1796576662614457,0.7369133574007221,0.001
147,0.5179393278158745,0.8246784643651485,0.976128027112045,0.7689530685920578,0.001
148,0.49743719464539904,0.837443187312639,1.108854882123238,0.7549638989169675,0.001
149,0.5073440738606644,0.8299970989266029,1.1430539542587226,0.7495487364620939,0.001
150,0.5022887900816081,0.8354124359346291,1.1572522940618466,0.7504512635379061,0.001
151,0.48713825715832015,0.8350256261483415,1.0660860254446092,0.7639891696750902,0.001
152,0.473796037136615,0.8370563775263514,0.989126192963941,0.7946750902527075,0.001
153,0.46360025694886486,0.8443090610192437,1.013817655911084,0.776173285198556,0.001
154,0.48983111491967374,0.8390871289043613,0.9770740649330056,0.7770758122743683,0.001
155,0.48112402095657264,0.8377332946523547,1.0287589475996657,0.7707581227436823,0.001
156,0.4701775699585875,0.8448892756986752,1.0297941881827068,0.7784296028880866,0.001
157,0.47389494659199544,0.8420849047480902,1.0491487687245173,0.7648916967509025,0.001
158,0.4620671330003441,0.8435354414466686,0.8987312958128616,0.7793321299638989,0.001
159,0.4746077261687178,0.8416013925152306,1.1188605135098262,0.7630866425992779,0.001
160,0.48035948946401974,0.8386036166715017,0.9978946998231247,0.7838447653429603,0.001
161,0.4795329969979015,0.8446958708055314,0.9596103767625692,0.7833935018050542,0.001
162,0.4723550434350483,0.8410211778357992,0.9875438947109539,0.7851985559566786,0.001
163,0.4639499297041506,0.8391838313509332,1.0227798694737982,0.7518050541516246,0.001
164,0.4347908518990123,0.8530122812107146,0.9350628056681113,0.8000902527075813,0.001
165,0.42460239811695677,0.8556232472681559,0.998987263935998,0.7811371841155235,0.001
166,0.4362352985775963,0.8518518518518519,1.009717759242557,0.7788808664259927,0.001
167,0.4434092632519093,0.8525287689778551,0.9142271172699085,0.7919675090252708,0.001
168,0.42388314764362023,0.8556232472681559,1.025214178897844,0.7775270758122743,0.001
169,0.44693385328445107,0.8530122812107146,0.9455452176207669,0.7973826714801444,0.001
170,0.4252477177924822,0.8567836766270187,1.092972325073683,0.7603790613718412,0.001
171,0.4314621300983678,0.856396866840731,1.0367406378584219,0.7653429602888087,0.001
172,0.441967312302399,0.8531089836572865,0.9876329520118796,0.7815884476534296,0.001
173,0.42840467179989333,0.8553331399284402,0.8721483756488841,0.8037003610108303,0.001
174,0.41286530601091814,0.8573638913064501,0.9546817648712048,0.7838447653429603,0.001
175,0.3938049538985591,0.862102311188473,0.9212275833859771,0.782942238267148,0.001
176,0.4130888712376186,0.8599748573638913,0.9780919155919595,0.7937725631768953,0.001
177,0.4142533379566645,0.8676143506430712,1.2860223222725657,0.756768953068592,0.001
178,0.40064567220866965,0.8634561454404797,1.0459665249401051,0.7653429602888087,0.001
179,0.40325338253026405,0.8638429552267672,1.0383983105959014,0.7851985559566786,0.001
180,0.4455218457493212,0.8539793056764337,1.2052817861095662,0.7572202166064982,0.001
181,0.39681362771466855,0.8656803017116333,1.0553541411561655,0.7770758122743683,0.001
182,0.41209586205467263,0.8603616671501789,1.123410079453396,0.7558664259927798,0.001
183,0.41279356470249595,0.8586210231118847,1.0479062014538458,0.7838447653429603,0.001
184,0.3928400677357821,0.867807755536215,0.9171076414817507,0.7942238267148014,0.001
185,0.3941402765920897,0.8693549946813655,1.1939860715762802,0.7558664259927798,0.001
186,0.40313659200999413,0.865970409051349,0.9139428278599405,0.7933212996389891,0.001
187,0.3923773871562361,0.8660671114979209,1.0862160535925993,0.7716606498194946,0.001
188,0.394638828357568,0.8671308384102118,1.104195757247911,0.7915162454873647,0.001
189,0.379233296656906,0.8709989362730877,1.0301763043076553,0.7928700361010831,0.001
190,0.37413702455736797,0.8717725558456629,0.9039578526028658,0.7964801444043321,0.001
191,0.36687232428449645,0.8733197949908132,0.9672086187218071,0.7833935018050542,0.001
192,0.3874564634659641,0.869741804467653,0.9787253257599978,0.7879061371841155,0.001
193,0.38822512287268635,0.8694516971279374,1.0008951240498236,0.779783393501805,0.001
194,0.3639002171830575,0.8749637365825356,1.0664835669073387,0.7847472924187726,0.001
195,0.3940384468895337,0.8695483995745092,0.9918118018105573,0.7901624548736462,0.001
196,0.37808817937738165,0.8676143506430712,0.989106552265181,0.7924187725631769,0.001
197,0.3665000837414768,0.8760274634948264,1.0667266092575844,0.7675992779783394,0.001
198,0.38005730900983725,0.868871482448506,1.0182611436620086,0.7779783393501805,0.001
199,0.36488913513338894,0.8775747026399768,0.90041246461524,0.8055054151624549,0.001
200,0.3650911888371537,0.8785417271056958,1.0089622946852812,0.7870036101083032,0.001
201,0.3801218662221846,0.8692582922347936,1.1922350110560118,0.7685018050541517,0.001
202,0.3726435026847213,0.8748670341359637,0.9817827402039125,0.7766245487364621,0.001
203,0.3649797003419749,0.8752538439222513,1.175374046990157,0.769404332129964,0.001
204,0.36354622848604995,0.8777681075331206,0.9574728670533383,0.8000902527075813,0.001
205,0.3564043358341544,0.8761241659413983,1.0085032687720838,0.7897111913357401,0.001
206,0.3557799652055988,0.88028237114399,1.1260374620933395,0.7716606498194946,0.001
207,0.3654909015116845,0.8746736292428199,1.1112178833045685,0.776173285198556,0.001
208,0.37705685897325825,0.8741901170099603,1.054910032542604,0.7851985559566786,0.001
209,0.37176175672154216,0.8771878928536891,0.9682394573834829,0.7879061371841155,0.001
210,0.36288921128515,0.8780582148728363,1.167598352535537,0.7644404332129964,0.001
211,0.36152936807396724,0.8803790735905619,0.8462141304670258,0.8163357400722022,0.001
212,0.3429679078816468,0.8879218644231699,0.9878440824226352,0.7910649819494585,0.001
213,0.3666053655334073,0.873513199883957,0.8990878142174401,0.8009927797833934,0.001
214,0.33587774149183725,0.8883086742094575,0.8570177206493887,0.8185920577617328,0.001
215,0.35120666344660806,0.8793153466782709,1.002576299522758,0.7897111913357401,0.001
216,0.32445967506364054,0.8898559133546079,1.0172829408507915,0.796028880866426,0.001
217,0.3492215350205427,0.8777681075331206,0.9906699797306681,0.7924187725631769,0.001
218,0.3647601433460722,0.8795087515714147,0.8653035299442305,0.8000902527075813,0.001
219,0.32907370839384326,0.8863746252780196,0.9251428571418735,0.7973826714801444,0.001
220,0.352189990471461,0.8812493956097089,0.959996969260894,0.7892599277978339,0.001
221,0.34117237663732464,0.8819263127357122,0.8874297159243146,0.8136281588447654,0.001
222,0.33088327004328283,0.8876317570834542,1.1679852049703632,0.7734657039711191,0.001
223,0.33135362264727525,0.8877284595300261,1.0031120254244614,0.8073104693140795,0.001
224,0.3350473057052497,0.8853108983657286,0.9917338884264123,0.7937725631768953,0.001
225,0.3374666684517811,0.886858137510879,0.9168765747159827,0.7919675090252708,0.001
226,0.3414950565263066,0.8836669567740064,1.0935146436364211,0.7712093862815884,0.001
227,0.34160299540811045,0.8850207910260129,0.9216739576215779,0.8104693140794224,0.001
228,0.3350231081244448,0.8884053766560294,0.9057630868594999,0.8086642599277978,0.001
229,0.33251591894396293,0.8861812203848758,0.922040047197996,0.8068592057761733,0.001
230,0.31979623719647826,0.8911130451600425,1.0642793088183076,0.7847472924187726,0.001
231,0.3475999414183026,0.8812493956097089,0.9204479733529074,0.7973826714801444,0.001
232,0.3329539870099926,0.8925635818586211,0.8985957819632244,0.799187725631769,0.001
233,0.3031706058656832,0.8949811430229185,0.9592175449274938,0.8000902527075813,0.001
234,0.3390654723137724,0.8875350546368823,0.9877221119532946,0.8109205776173285,0.001
235,0.33305114281153314,0.8872449472971666,1.1487897255790793,0.7811371841155235,0.001
236,0.31996247441242287,0.890726235373755,1.1085046585716496,0.7851985559566786,0.001
237,0.32354217865702006,0.8905328304806112,1.046988179107005,0.8032490974729242,0.001
238,0.3263010356195913,0.8908229378203268,0.9493898581511707,0.7915162454873647,0.001
239,0.3068472605046238,0.8946910356832027,1.0599033649647709,0.7888086642599278,0.001
240,0.33625280001433006,0.8874383521903104,1.0999096124180818,0.7657942238267148,0.001
241,0.33693358675618085,0.8861812203848758,0.8695096844800543,0.8023465703971119,0.001
242,0.31572019765379583,0.8912097476066144,0.9556837157221908,0.8086642599277978,0.001
243,0.30729018390530277,0.895464655255778,0.9061269144719258,0.8122743682310469,0.001
244,0.31622687698609475,0.8914031524997582,1.0771683312495262,0.7946750902527075,0.001
245,0.31043642459743637,0.8940141185571995,1.1399777247587266,0.7554151624548736,0.001
246,0.3231076266699079,0.8885020791026013,0.9989696525924903,0.7924187725631769,0.001
247,0.3169364422118799,0.8922734745189054,0.9053325323851961,0.8046028880866426,0.001
248,0.3189373505079773,0.8938207136640557,0.9689482241761384,0.7937725631768953,0.001
249,0.312813799572157,0.892660284305193,1.0567454134083827,0.7739169675090253,0.001
250,0.319449357449945,0.8920800696257616,0.8864574621730763,0.8262635379061372,0.001
251,0.31436215079553514,0.8962382748283532,0.8401752680217316,0.8339350180505415,0.001
252,0.3153285166936206,0.8937240112174838,1.071521134583098,0.7824909747292419,0.001
253,0.32115981041860586,0.8921767720723335,0.8554204336572641,0.8023465703971119,0.001
254,0.3131986676367048,0.8977855139735035,0.8743585376102572,0.8091155234657039,0.001
255,0.3024013895754334,0.8982690262063631,0.9604230830815725,0.7883574007220217,0.001
256,0.3045561538623571,0.8959481674886375,1.0227490138491138,0.7824909747292419,0.001
257,0.30694827080326287,0.8967217870612126,1.0032844965208307,0.7928700361010831,0.001
258,0.3159483008338132,0.8965283821680688,0.8924476747478389,0.7987364620938628,0.001
259,0.304969769308754,0.8984624310995069,0.9408367695791197,0.8041516245487365,0.001
260,0.30437195463742406,0.8949811430229185,0.9369637264671739,0.7955776173285198,0.001
261,0.29445778753238494,0.9013635044966638,0.9648034774869788,0.7978339350180506,0.001
262,0.3196782946915152,0.8912097476066144,0.9981391154471717,0.8005415162454874,0.001
263,0.2807723979155223,0.9031041485349579,0.9622510940589629,0.8091155234657039,0.001
264,0.32499602213955836,0.8952712503626342,0.8453606590897598,0.8154332129963899,0.001
265,0.2937256014187992,0.9016536118363795,0.8947035803691575,0.822202166064982,0.001
266,0.2969398754798816,0.8996228604583696,0.8460911004551912,0.8212996389891697,0.001
267,0.30711412372602714,0.8950778454694904,0.9656217795416766,0.819043321299639,0.001
268,0.28545742014421394,0.9044579827869645,1.0998544912475972,0.7842960288808665,0.001
269,0.2948159576989779,0.9013635044966638,1.020924899552273,0.7802346570397112,0.001
270,0.34511920565499893,0.8889855913354607,0.9363463660870218,0.8000902527075813,0.001
271,0.2655784054883109,0.9089062953292718,1.0399636303474757,0.7955776173285198,0.001
272,0.2878559686012257,0.900203075137801,0.9614039592794563,0.8009927797833934,0.001
273,0.29544144774898895,0.8976888115269316,1.1345566876958855,0.7883574007220217,0.001
274,0.28266641545308396,0.9047480901266802,1.0382410511643447,0.7951263537906137,0.001
275,0.29307976540888825,0.898365728652935,0.9859612272104201,0.8149819494584838,0.001
276,0.27879960404847853,0.90677884150469,0.9461940094452042,0.8172382671480144,0.001
277,0.2893437812656536,0.9007832898172323,0.8993745762518597,0.8154332129963899,0.001
278,0.300537262042375,0.9008799922638042,0.9789196087134874,0.8009927797833934,0.001
279,0.2813066531917641,0.9074557586306934,0.9641235563298856,0.7969314079422383,0.001
280,0.2957769432648643,0.8977855139735035,0.9472275264426689,0.8109205776173285,0.001
281,0.2959430977945666,0.8995261580117977,0.9335552486271634,0.8140794223826715,0.001
282,0.27708596418961234,0.9074557586306934,1.145614560760746,0.7915162454873647,0.001
283,0.29700720892366594,0.9005898849240885,0.8636848313283404,0.8113718411552346,0.001
284,0.26205974808918325,0.9077458659704091,1.1748320195649076,0.7919675090252708,0.001
285,0.29874702255040647,0.895464655255778,0.890050827811341,0.8203971119133574,0.001
286,0.30726431478627264,0.8979789188666474,0.869583474815107,0.8122743682310469,0.001
287,0.2785998414836254,0.907842568416981,1.001804356970942,0.805956678700361,0.001
288,0.2864401349375458,0.9044579827869645,0.9965080173437346,0.7996389891696751,0.001
289,0.2861312985212726,0.9051348999129678,1.0403051483932384,0.7951263537906137,0.001
290,0.30594609416686247,0.9001063726912291,0.837195026099897,0.8068592057761733,0.001
291,0.2968868631269747,0.9048447925732521,0.8677022939124263,0.8167870036101083,0.001
292,0.2829162620289703,0.904941495019824,0.9443734864895955,0.8100180505415162,0.001
293,0.2698925807668616,0.907842568416981,0.8697728568466131,0.8240072202166066,0.001
294,0.2773490791716897,0.9014602069432357,0.9549861982841354,0.8068592057761733,0.001
295,0.2695284273416689,0.905908519485543,0.9258487594687121,0.7915162454873647,0.001
296,0.31052349151454645,0.8957547625954937,0.8058234113218121,0.8231046931407943,0.001
297,0.28672184497146813,0.9057151145923992,0.9303284582248234,0.8208483754512635,0.001
298,0.26419015910619464,0.9109370467072817,1.1155484579100075,0.7919675090252708,0.001
299,0.2852849968886562,0.9044579827869645,0.777827838913198,0.8303249097472925,0.001
300,0.28499765057084686,0.9017503142829514,0.8940426087551598,0.8267148014440433,0.001
301,0.27054078573646173,0.9100667246881347,0.9075941365978778,0.8240072202166066,0.001
302,0.3047260770587001,0.8996228604583696,0.8519079043977097,0.8149819494584838,0.001
303,0.27795247408219986,0.9044579827869645,1.0108648779590208,0.8014440433212996,0.001
304,0.26353504914009024,0.9141282274441543,0.8215029958353146,0.822202166064982,0.001
305,0.2783019300724941,0.9061986268252586,1.0661473715348364,0.7892599277978339,0.001
306,0.27128952351405883,0.9129677980852916,1.028197719301988,0.8050541516245487,0.001
307,0.2742021779536325,0.9090029977758437,0.8999580588151401,0.8127256317689531,0.001
308,0.27621333980777024,0.9050381974663959,0.8748401846696323,0.8185920577617328,0.001
309,0.2771999418804671,0.9066821390581181,0.9323428382942393,0.8122743682310469,0.001
310,0.3018024001000709,0.9000096702446572,0.8620804507379497,0.8240072202166066,0.001
311,0.2705852564212813,0.9084227830964123,0.8377489527210001,0.8136281588447654,0.001
312,0.26037366729895783,0.9115172613867131,1.0046062555554112,0.805956678700361,0.001
313,0.2665484633641482,0.904941495019824,0.8808248994152469,0.8122743682310469,0.001
314,0.2738472453564674,0.9112271540469974,0.9355079665080736,0.805956678700361,0.001
315,0.2841124782167082,0.9026206363020984,0.8061263972241095,0.8339350180505415,0.001
316,0.26650035790266907,0.9033942558746736,0.8815028929968604,0.805956678700361,0.001
317,0.275599871447153,0.9072623537375496,0.9925221019703558,0.8082129963898917,0.001
318,0.2693198781192862,0.9108403442607098,1.0770421200280584,0.8014440433212996,0.001
319,0.26655554128458625,0.9072623537375496,0.8249451726782623,0.8393501805054152,0.001
320,0.26766976652028035,0.9083260806498404,0.8620392010960768,0.8194945848375451,0.001
321,0.27083792272526847,0.9074557586306934,0.8718377786422895,0.8271660649819494,0.001
322,0.26491701400622375,0.9132579054250073,0.9158633202852325,0.822202166064982,0.001
323,0.2858656913261097,0.9065854366115462,0.897335681243924,0.822202166064982,0.001
324,0.2751857286702617,0.9035876607678174,0.9475157828967924,0.8181407942238267,0.001
325,0.26932694480009,0.9093898075621313,0.9722882634035517,0.8005415162454874,0.001
326,0.28365632262091356,0.9012668020500919,0.8184445184060383,0.8325812274368231,0.001
327,0.2660260309395252,0.9112271540469974,1.0482887679489081,0.8009927797833934,0.001
328,0.2591620004738499,0.911613963833285,0.7772114911664694,0.8393501805054152,0.001
329,0.24312459540636877,0.9189633497727493,0.8370966392733991,0.8334837545126353,0.001
330,0.26660752657701126,0.9091964026689875,0.7741980884049343,0.8267148014440433,0.001
331,0.25697245048595896,0.910646939367566,1.0854183228868008,0.779783393501805,0.001
332,0.27691352681246295,0.9034909583212455,0.9025323091861573,0.8077617328519856,0.001
333,0.24762242819046493,0.9142249298907262,0.9110426885556658,0.8158844765342961,0.001
